Browns Editions;Populism;Jonathan Ellery;http://brownseditions.com/product/populism/;;Bro_05;5,3;20,8;27,4;Design graphique : Ellery;47,60 €;436;https://volumes.lu/436;rgb(232, 231, 226)
Browns Editions;136 Points of Reference;Jonathan Ellery;http://brownseditions.com/product/id-136-points-of-reference/;;Bro_04;2,1;21;24;Design graphique : Ellery/Browns;57,00 €;2;https://volumes.lu/2;rgb(220, 219, 225)
Browns Editions;A Bewildered Herd;Jonathan Ellery;http://brownseditions.com/product/a-bewildered-herd/;;Bro_00;0,8;24,4;34;Design graphique : Ellery/Browns;51,20 €;7;https://volumes.lu/7;rgb(238, 239, 241)
Dilecta;Bruno Pélassy;Bruno Pélassy ¶texte : Marie Canet;http://www.editions-dilecta.com/fr/livres/321-bruno-pelassy-9791090490703.html;;Dil_01;1;12,5;20;Design graphique : ‎Fanette Mellier;20,00 €;53;https://volumes.lu/53;rgb(230, 221, 206)
Dilecta;Invisibles 2007-2013 ¶Journal de l’œuvre;Arnaud Théval;http://www.editions-dilecta.com/fr/livres/292-invisibles-2007-2013-journal-de-l-oeuvre-9791090490406.html;;Dil_02;1,6;16,5;24,1;Design graphique : Emilie Rigaud;25,00 €;186;https://volumes.lu/186;rgb(252, 250, 255)
Dilecta;Cellule516;Absalon;http://www.editions-dilecta.com/fr/livres/293-cellule-516-9791090490512.html;;Dil_04;0,6;17;22,7;Design graphique : Grégoire Romanet;20,00 €;66;https://volumes.lu/66;rgb(251, 225, 50)
Dilecta;Yves Klein Germany;Yves Klein;http://www.editions-dilecta.com/fr/livres/481-yves-klein-germany-9791090490598.html;;Dil_09;3,3;17,5;24,7;Design graphique : Grégoire Romanet;35,00 €;580;https://volumes.lu/580;rgb(41, 55, 126)
Dilecta;La Villette en Suites;Felice Varini;http://www.editions-dilecta.com/fr/livres/330-la-villette-en-suites.html;;Dil_08;3,2;18,1;24;Design graphique : Marie de Crécy & Mélanie Gautry;25,00 €;270;https://volumes.lu/270;rgb(171, 154, 138)
Dilecta;Anish Kapoor;Anish Kapoor;http://www.editions-dilecta.com/fr/livres/148-anish-kapoor.html;;Dil_07;1,6;20;27;Design graphique : Fannette Mellier;39,00 €;25;https://volumes.lu/25;rgb(35, 34, 32)
Dilecta;Roman Signer;Roman Signer;http://www.editions-dilecta.com/fr/livres/244-roman-signer.html;;Dil_05;1;21;28;Design graphique : Grégoire Romanet;24,00 €;471;https://volumes.lu/471;rgb(15, 15, 15)
Dilecta;Rémi Groussin;Rémi Groussin;http://www.editions-dilecta.com/fr/catalogues/315-remi-groussin.html;;Dil_00;1,2;21,8;30;Design graphique : Syndicat;15,00 €;466;https://volumes.lu/466;rgb(42, 40, 41)
Dilecta;Joseph et moi;texte de Patrick Mauriès;http://www.editions-dilecta.com/fr/livres/195-joseph-et-moi.html;;Dil_03;1,2;22;22;;15,00 €;198;https://volumes.lu/198;rgb(71, 124, 158)
